,3999.64,4003.497,4007.354,4011.211,4015.068,4018.925,4022.781,4026.638,4030.495,4034.352,4038.209,4042.066,4045.923,4049.78,4053.637,4057.494,4061.351,4065.208,4069.065,4072.922,4076.779,4080.635,4084.492,4088.349,4092.206,4096.063,4099.92,4103.777,4107.634,4111.491,4115.348,4119.205,4123.062,4126.919,4130.775,4134.633,4138.489,4142.347,4146.203,4150.061,4153.917,4157.774,4161.631,4165.488,4169.345,4173.202,4177.059,4180.916,4184.772,4188.63,4192.486,4196.344,4200.2,4204.058,4207.914,4211.771,4215.628,4219.485,4223.342,4227.199,4231.056,4234.913,4238.77,4242.627,4246.483,4250.341,4254.197,4258.055,4261.911,4265.769,4269.625,4273.482,4277.339,4281.196,4285.053,4288.91,4292.767,4296.624,4300.48,4304.338,4308.194,4312.052,4315.908,4319.766,4323.622,4327.479,4331.336,4335.193,4339.05,4342.907,4346.764,4350.621,4354.478,4358.335,4362.191,4366.049,4369.905,4373.763,4377.619,4381.477,4385.333,4389.19,4393.047,4396.904,4400.761,4404.618,4408.475,4412.332,4416.188,4420.046,4423.902,4427.76,4431.616,4435.474,4439.33,4443.188,4447.044,4450.901,4454.758,4458.615,4462.472,4466.329,4470.186,4474.043,4477.899,4481.757,4485.613,4489.471,4493.327,4497.185,4501.041,4504.898,4508.755,4512.612,4516.469,4520.326,4524.183,4528.04,4531.896,4535.754,4539.61,4543.468,4547.324,4551.182,4555.038,4558.896,4562.752,4566.609,4570.466,4574.323,4578.18,4582.037,4585.894,4589.751,4593.607,4597.465,4601.321,4605.179,4609.035,4612.893,4616.749,4620.606,4624.463,4628.32,4632.177,4636.034,4639.891,4643.748,4647.604,4651.462,4655.318,4659.176,4663.032,4666.89,4670.746,4674.604,4678.46,4682.317,4686.174,4690.031,4693.888,4697.745,4701.602,4705.459,4709.315,4713.173,4717.029,4720.887,4724.743,4728.601,4732.457,4736.314,4740.171,4744.028,4747.885,4751.742,4755.599,4759.456,4763.312,4767.17,4771.026,4774.884,4778.74,4782.598,4786.454,4790.312,4794.168,4798.025,4801.882,4805.739,4809.596,4813.453,4817.31,4821.167,4825.023,4828.881,4832.737,4836.595,4840.451,4844.309,4848.165,4852.022,4855.879,4859.736,4863.593,4867.45,4871.307,4875.164,4879.021,4882.878,4886.734,4890.592,4894.448,4898.306,4902.162,4906.02,4909.876,4913.733,4917.59,4921.447,4925.304,4929.161,4933.018,4936.875,4940.731,4944.589,4948.445,4952.303,4956.159,4960.017,4963.873,4967.73,4971.587,4975.444,4979.301,4983.158,4987.015,4990.872,4994.729,4998.586,5002.442,5006.3,5010.156,5014.014,5017.87,5021.728,5025.584,5029.441,5033.298,5037.155,5041.012,5044.869,5048.726,5052.583,5056.439,5060.297,5064.153,5068.011,5071.867,5075.725,5079.581,5083.438,5087.295,5091.152,5095.009,5098.866,5102.723,5106.58,5110.437,5114.294,5118.15,5122.008,5125.864,5129.722,5133.578,5137.436,5141.292,5145.149,5149.006,5152.863,5156.72,5160.577,5164.434,5168.291,5172.147,5176.005,5179.861,5183.719,5187.575,5191.433,5195.289,5199.146,5203.003,5206.86,5210.717,5214.574,5218.431,5222.288,5226.145,5230.002,5233.858,5237.716,5241.572,5245.43,5249.286,5253.144,5257.0,5260.857,5264.714,5268.571,5272.428,5276.285,5280.142,5283.999,5287.855,5291.713,5295.569,5299.427,5303.283,5307.141,5310.997,5314.854,5318.711,5322.568,5326.425,5330.282,5334.139,5337.996,5341.853,5345.71,5349.566,5353.424,5357.28,5361.138,5364.994,5368.852,5372.708,5376.565,5380.422,5384.279,5388.136,5391.993,5395.85,5399.707,5403.563,5407.421,5411.277,5415.135,5418.991,5422.849,5426.705,5430.562,5434.419,5438.276,5442.133,5445.99,5449.847,5453.704,5457.561,5461.418,5465.274,5469.132,5472.988,5476.846,5480.702,5484.56,5488.416,5492.273,5496.13,5499.987,5503.844,5507.701,5511.558,5515.415,5519.271,5523.129,5526.985,5530.843,5534.699,5538.557,5542.413,5546.271,5550.127,5553.984,5557.841,5561.698,5565.555,5569.412,5573.269,5577.126,5580.982,5584.84,5588.696,5592.554,5596.41,5600.268,5604.124,5607.981,5611.838,5615.695,5619.552,5623.409,5627.266,5631.123,5634.979,5638.837,5642.693,5646.551,5650.407,5654.265,5658.121,5661.979,5665.835,5669.692,5673.549,5677.406,5681.263,5685.12,5688.977,5692.834,5696.69,5700.548,5704.404,5708.262,5712.118,5715.976,5719.832,5723.689,5727.546,5731.403,5735.26,5739.117,5742.974,5746.831,5750.688,5754.545,5758.401,5762.259,5766.115,5769.973,5773.829,5777.687,5781.543,5785.4,5789.257,5793.114,5796.971,5800.828,5804.685,5808.542,5812.398,5816.256,5820.112,5823.97,5827.826,5831.684,5835.54,5839.397,5843.254,5847.111,5850.968,5854.825,5858.682,5862.539,5866.396,5870.253,5874.109,5877.967,5881.823,5885.681,5889.537,5893.395,5897.251,5901.108,5904.965,5908.822,5912.679,5916.536,5920.393,5924.25,5928.106,5931.964,5935.82,5939.678,5943.534,5947.392,5951.248,5955.105,5958.962,5962.819,5966.676,5970.533,5974.39,5978.247,5982.104,5985.961,5989.817,5993.675,5997.531,6001.389,6005.245,6009.103,6012.959,6016.816,6020.673,6024.53,6028.387,6032.244,6036.101,6039.958,6043.814,6047.672,6051.528,6055.386,6059.242,6063.1,6066.956,6070.813,6074.67,6078.527,6082.384,6086.241,6090.098,6093.955,6097.812,6101.669,6105.525,6109.383,6113.239,6117.097,6120.953,6124.811,6128.667,6132.524,6136.381,6140.238,6144.095,6147.952,6151.809,6155.666,6159.522,6163.38,6167.236,6171.094,6174.95,6178.808,6182.664,6186.521,6190.378,6194.235,6198.092,6201.949,6205.806,6209.663,6213.52,6217.377,6221.233,6225.091,6228.947,6232.805,6236.661,6240.519,6244.375,6248.232,6252.089,6255.946,6259.803,6263.66,6267.517,6271.374,6275.23,6279.088,6282.944,6286.802,6290.658,6294.516,6298.372,6302.229,6306.086,6309.943,6313.8,6317.657,6321.514,6325.371,6329.228,6333.085,6336.941,6340.799,6344.655,6348.513,6352.369,6356.227,6360.083,6363.94,6367.797,6371.654,6375.511,6379.368,6383.225,6387.082,6390.938,6394.796,6398.652,6402.51,6406.366,6410.224,6414.08,6417.938,6421.794,6425.651,6429.508,6433.365,6437.222,6441.079,6444.936,6448.793,6452.649,6456.507,6460.363,6464.221,6468.077,6471.935,6475.791,6479.648,6483.505,6487.362,6491.219,6495.076,6498.933,6502.79,6506.646,6510.504,6514.36,6518.218,6522.074,6525.932,6529.788,6533.646,6537.502,6541.359,6545.216,6549.073,6552.93,6556.787,6560.644,6564.501,6568.357,6572.215,6576.071,6579.929,6583.785,6587.643,6591.499,6595.356,6599.213,6603.07,6606.927,6610.784,6614.641,6618.498,6622.354,6626.212,6630.068,6633.926,6637.782,6641.64,6645.496,6649.354,6653.21,6657.067,6660.924,6664.781,6668.638,6672.495,6676.352,6680.209,6684.065,6687.923,6691.779,6695.637,6699.493,6703.351,6707.207,6711.064,6714.921,6718.778,6722.635,6726.492,6730.349,6734.206,6738.062,6741.92,6745.776,6749.634,6753.49,6757.348,6761.204,6765.062,6768.918,6772.775,6776.632,6780.489,6784.346,6788.203,6792.06,6795.917,6799.773,6803.631,6807.487,6811.345,6815.201,6819.059,6822.915,6826.772,6830.629,6834.486,6838.343,6842.2,6846.057,6849.914,6853.771,6857.628,6861.484,6865.342,6869.198,6873.056,6876.912,6880.77,6884.626,6888.483,6892.34,6896.197,6900.054,6903.911,6907.768,6911.625,6915.481,6919.339,6923.195,6927.053,6930.909,6934.767,6938.623,6942.48,6946.337,6950.194,6954.051,6957.908,6961.765,6965.622,6969.479,6973.336,6977.192,6981.05,6984.906,6988.764,6992.62,6996.478,7000.334,7004.191,7008.048,7011.905,7015.762,7019.619,7023.476,7027.333,7031.189,7035.047,7038.903,7042.761,7046.617,7050.475,7054.331,7058.188,7062.045,7065.902,7069.759,7073.616,7077.473,7081.33,7085.187,7089.044,7092.9,7096.758,7100.614,7104.472,7108.328,7112.186,7116.042,7119.899,7123.756,7127.613,7131.47,7135.327,7139.184,7143.041,7146.897,7150.755,7154.611,7158.469,7162.325,7166.183,7170.039,7173.896,7177.753,7181.61,7185.467,7189.324,7193.181,7197.038,7200.895,7204.752,7208.608,7212.466,7216.322,7220.18,7224.036,7227.894,7231.75,7235.607,7239.464,7243.321,7247.178,7251.035,7254.892,7258.749,7262.605,7266.463,7270.319,7274.177,7278.033,7281.891,7285.747,7289.604,7293.461,7297.318,7301.175,7305.032,7308.889,7312.746,7316.603,7320.46,7324.316,7328.174,7332.03,7335.888,7339.744,7343.602,7347.458,7351.315,7355.172,7359.029,7362.886,7366.743,7370.6,7374.457,7378.313,7382.171,7386.027,7389.885,7393.741,7397.599,7401.455,7405.312,7409.169,7413.026,7416.883,7420.74,7424.597,7428.454,7432.311,7436.168,7440.024,7443.882,7447.738,7451.596,7455.452,7459.31,7463.166,7467.023,7470.88,7474.737,7478.594,7482.451,7486.308,7490.165,7494.021,7497.879,7501.735,7505.593,7509.449,7513.307,7517.163,7521.021,7524.877,7528.734,7532.591,7536.448,7540.305,7544.162,7548.019,7551.876,7555.732,7559.59,7563.446,7567.304,7571.16,7575.018,7578.874,7582.731,7586.588,7590.445,7594.302,7598.159,7602.016,7605.873,7609.729,7613.587,7617.443,7621.301,7625.157,7629.015,7632.871,7636.729,7640.585,7644.442,7648.299,7652.156,7656.013,7659.87,7663.727,7667.584,7671.44,7675.298,7679.154,7683.012,7686.868,7690.726,7694.582,7698.439,7702.296,7706.153,7710.01,7713.867,7717.724,7721.581,7725.438,7729.295,7733.151,7737.009,7740.865,7744.723,7748.579,7752.437,7756.293,7760.15,7764.007,7767.864,7771.721,7775.578,7779.435,7783.292,7787.148,7791.006,7794.862,7798.72,7802.576,7806.434,7810.29,7814.147,7818.004,7821.861,7825.718,7829.575,7833.432,7837.289,7841.146,7845.003,7848.859,7852.717,7856.573,7860.431,7864.287,7868.145,7872.001,7875.858,7879.715,7883.572,7887.429,7891.286,7895.143,7899.0,7902.856,7906.714,7910.57,7914.428,7918.284,7922.142,7925.998,7929.855,7933.712,7937.569,7941.426,7945.283,7949.14,7952.997,7956.854,7960.711,7964.567,7968.425,7972.281,7976.139,7979.995,7983.853,7987.709,7991.566,7995.423,7999.28,8003.137,8006.994,8010.851,8014.708,8018.564,8022.422,8026.278,8030.136,8033.992,8037.85,8041.706,8045.563,8049.42,8053.277,8057.134,8060.991,8064.848,8068.705,8072.562,8076.419,8080.275,8084.133,8087.989,8091.847,8095.703,8099.561,8103.417,8107.274,8111.131,8114.988,8118.845,8122.702,8126.559,8130.416,8134.272,8138.13,8141.986,8145.844,8149.7,8153.558,8157.414,8161.271,8165.128,8168.985,8172.842,8176.699,8180.556,8184.413,8188.27,8192.127,8195.983,8199.841,8203.697,8207.555,8211.411,8215.269,8219.125,8222.982,8226.839,8230.696,8234.553,8238.41,8242.267,8246.124,8249.98,8253.838,8257.694,8261.552,8265.408,8269.266,8273.122,8276.979,8280.836,8284.693,8288.55,8292.407,8296.264,8300.121,8303.978,8307.835,8311.691,8315.549,8319.405,8323.263,8327.119,8330.977,8334.833,8338.69,8342.547,8346.404,8350.261,8354.118,8357.975,8361.832,8365.688,8369.546,8373.402,8377.26,8381.116,8384.974,8388.83,8392.688,8396.544,8400.401,8404.258,8408.115,8411.972,8415.829,8419.686,8423.543,8427.399,8431.257,8435.113,8438.971,8442.827,8446.685,8450.541,8454.398,8458.255,8462.112,8465.969,8469.826,8473.683,8477.54,8481.396,8485.254,8489.11,8492.968,8496.824,8500.682,8504.538,8508.396,8512.252,8516.109,8519.966,8523.823,8527.68,8531.537,8535.394,8539.251,8543.107,8546.965,8550.821,8554.679,8558.535,8562.393,8566.249,8570.106,8573.963,8577.82,8581.677,8585.534,8589.391,8593.248,8597.104,8600.962,8604.818,8608.676,8612.532,8616.39,8620.246,8624.104,8627.96,8631.817,8635.674,8639.531,8643.388,8647.245,8651.102,8654.959,8658.815,8662.673,8666.529,8670.387,8674.243,8678.101,8681.957,8685.814,8689.671,8693.528,8697.385,8701.242,8705.099,8708.956,8712.812,8716.67,8720.526,8724.384,8728.24,8732.098,8735.954,8739.812,8743.668,8747.525,8751.382,8755.239,8759.096,8762.953,8766.81,8770.667,8774.523,8778.381,8782.237,8786.095,8789.951,8793.809,8797.665,8801.522,8805.379,8809.236,8813.093,8816.95,8820.807,8824.664,8828.521,8832.378,8836.234,8840.092,8843.948,8847.806,8851.662,8855.52,8859.376,8863.233,8867.09,8870.947,8874.804,8878.661,8882.518,8886.375,8890.231,8894.089,8897.945,8901.803,8905.659,8909.517,8913.373,8917.23,8921.087,8924.944,8928.801,8932.658,8936.515,8940.372,8944.229,8948.086,8951.942,8955.8,8959.656,8963.514,8967.37,8971.228,8975.084,8978.941,8982.798,8986.655,8990.512,8994.369,8998.226,9002.083,9005.939,9009.797,9013.653,9017.511,9021.367,9025.225,9029.081,9032.938,9036.795,9040.652,9044.509,9048.366,9052.223,9056.08,9059.937,9063.794,9067.65,9071.508,9075.364,9079.222,9083.078,9086.936,9090.792,9094.649,9098.506,9102.363,9106.22,9110.077,9113.934,9117.791,9121.647,9125.505,9129.361,9133.219,9137.075,9140.933,9144.789,9148.646,9152.503,9156.36,9160.217,9164.074,9167.931,9171.788,9175.645,9179.502,9183.358,9187.216,9191.072,9194.93,9198.786,9202.644,9206.5,9210.357,9214.214,9218.071,9221.928,9225.785,9229.642,9233.499,9237.355,9241.213,9245.069,9248.927,9252.783,9256.641,9260.497,9264.354,9268.211,9272.068,9275.925,9279.782,9283.639,9287.496,9291.353,9295.21,9299.066,9302.924,9306.78,9310.638,9314.494,9318.352,9322.208,9326.065,9329.922,9333.779,9337.636,9341.493,9345.35,9349.207,9353.063,9356.921,9360.777,9364.635,9368.491,9372.349,9376.205,9380.062,9383.919,9387.776,9391.633,9395.49,9399.347,9403.204,9407.061,9410.918,9414.774,9418.632,9422.488,9426.346,9430.202,9434.06,9437.916,9441.773,9445.63,9449.487,9453.344,9457.201,9461.058,9464.915,9468.771,9472.629,9476.485,9480.343,9484.199,9488.057,9491.913,9495.771,9499.627,9503.484,9507.341,9511.198,9515.055,9518.912,9522.769,9526.626,9530.482,9534.34,9538.196,9542.054,9545.91,9549.768,9553.624,9557.481,9561.338,9565.195,9569.052,9572.909,9576.766,9580.623,9584.479,9588.337,9592.193,9596.051,9599.907,9603.765,9607.621,9611.479,9615.335,9619.192,9623.049,9626.906,9630.763,9634.62,9638.477,9642.334,9646.19,9650.048,9653.904,9657.762,9661.618,9665.476,9669.332,9673.189,9677.046,9680.903,9684.76,9688.617,9692.474,9696.331,9700.188,9704.045,9707.901,9711.759,9715.615,9719.473,9723.329,9727.187,9731.043,9734.9,9738.757,9742.614,9746.471,9750.328,9754.185,9758.042,9761.898,9765.756,9769.612,9773.47,9777.326,9781.184,9785.04,9788.897,9792.754,9796.611,9800.468,9804.325,9808.182,9812.039,9815.896,9819.753,9823.609,9827.467,9831.323,9835.181,9839.037,9842.895,9846.751,9850.608,9854.465,9858.322,9862.179,9866.036,9869.893,9873.75,9877.606,9881.464,9885.32,9889.178,9893.034,9896.892,9900.748,9904.605,9908.462,9912.319,9916.176,9920.033,9923.89,9927.747,9931.604,9935.461,9939.317,9943.175,9947.031,9950.889,9954.745,9958.603,9962.459,9966.316,9970.173,9974.03,9977.887,9981.744,9985.601,9989.458,9993.314,9997.172,10001.03
